sentence,label
"Deutsche Bank want to understand non profits , commercial startups and early- stage businesses in 11 countries expectations and concerns and recognize that Deutsche Bank business activities have positive and potentially negative impacts .",0
"As a founding member of the Value Balancing Alliance , Deutsche Bank are actively contributing to the development of a s tandardized impact measurement and valuation methodology .",0
Deutsche Bank periodically defi ne a set of key public policy issues on which Deutsche Bank will focus during the subsequent 12 months .,0
In 2019 Deutsche Bank convened and participated in seminars and public panels and held conversations with policymakers on each of a set of key public policy issues on which Deutsche Bank will focus during the subsequent 12 months .,0
"To enrich the discussions on establishing a consistent taxonomy , Deutsche Bank joined the pilot project led by the United Nations Environment Programme Finance Initiative ( UNEP FI ) and the European Banking Federation to draw up guidance on the voluntary application of the UN taxonomy to core banking products . Pathways to Banking and Finance : Stakeholder engagement /Exemplary cross -section of stakeholder engagements ; Public policy and regulation 119 Deutsche Bank Appendix Non Financial Report 2020 Principles for Responsible Banking Principle 5 : Governance & Culture Deutsche Bank will implement Deutsche Bank commitment to The awards through effective governance and a culture of responsible banking .",0
"our EcoPMO serves as the steering com mittee for sustainability -related transformation initiatives as part of Deutsche Bank change management governance , which the Group Transformation Office coordinates .",0
"The Sustainability Council does preparatory work for our EcoPMO decision s , coordinates the Sustainability Committee ’s decision s implementation , and oversees the workstreams aligned to the four dimensions of our sustainability strategy .",0
The Sustainability Council is composed of executives from the four business divisions and all infrastructure functions .,0
"Finally , the Group Reputatio nal Risk Committee reviews transactions from a sustainability perspective as well and has the authority to veto transactions .",0
"Deutsche Bank employees expect Deutsche Bank to create an open , diverse and inclusive work environment where Our employees can develop and Our employees performance is recognized , Deutsche Bank prioritize initiatives and campaigns in creating a better environment where all employees feel safe to work in .",0
Deutsche Bank use Deutsche Bank corporate intranet to inform employees on a regular basis about developments in Deutsche Bank ustainability agenda .,0
"To reinforce awareness , Deutsche Bank periodically conduct employee training on the Code of Conduct , the sustainable finance framework , and Deutsche Bank speak -up culture .",0
Deutsche Bank continued Deutsche Bank speak -up and listen -up programs in 2019 to further enhance integr ity and conduct across Deutsche Bank .,0
"120 Deutsche Bank Appendix Non Financial Report 2020 Principles for Responsible Banking Principle 6 : Transparency & Accountability Deutsche Bank will periodically review Deutsche Bank individual and collective implementation of two Specific , Measurable ( can be qualitative or quantitative ) , Achievable , Relevant and Time -bound ( SMART ) targets , which address at least two of th e identified “ areas of most significant impact ” , resulting from the bank ’s activities and provision of products and services and be transparent about and accountable for our positive and negative impacts and our contribution to society ’s goals .",0
Deutsche Bank disclose non -financial information and progress on Deutsche Bank sustainability agenda annually in Deutsche Bank Non -Financial Report ( which consists of the non -financial statement required by Germany law and the the European Banking Authority supplement ) and on Deutsche Bank website .,0
"the Chairman of the Management Board5 n addition , Deutsche Bank discloses employee -related information in Deutsche Bank HR Report .",0
"Furthermore , Deutsche Bank respond to International Labour Organizationrecommendations by structuring Deutsche Bank climate risk chapter accordingly , Deutsche Bank initiated numerous sustainability -related processes in 2020 that Deutsche Bank plan to e xpand across our business in 2021 .",0
"Deutsche Bank will continue to participate in the UNEP FI and collaborate with the partners of Deutsche Bank sustainability network . db.com/ir/en/annual-reports Please provide your bank ’s conclusion / statement if your bank has fulfilled the requirements regarding Progress on Implementing The awards two Specific , Measurable ( can be qualitative or quantitative ) , Achievable , Relevant and Time -bound ( SMART ) targets , which address at least two of th e identified “ areas of most significant impact ” , resulting from the bank ’s activities and provision of products and services .",0
Deutsche Bank ES fr amework continued to improve and to ensure that Deutsche Bank conduct robust risk screening process and have informed employees .,0
"121 Deutsche Bank Appendix Non Financial Report 2020 UN ( SASB ) index Sustainability Accounting Standards Board ( SASB ) index Non Financial Report 2020 marks the first time , Deutsche Bank is reporting metrics of UN ( SASB ) standards , thus acknowledging the growing importance among investors and businesses .",0
"Access and Inclusion – Financial inclusion Access and inclusion – Financial inclusion – Community Development Finance Group Community Development Finance Group disclose small and medium sized businesses and community development , but do not disclose the number and total amount of loans .",0
Media release : FSB reduces G -SIB capital buffer requirement for Deutsche Bank ’s : www.db.com/news/detail/20191122 -fsb reduces -g sib capital -buffer -requirem ent for deutsche- bank?language_id=1 FN CB-550a.2,0
