sentence,label
"On the environment front , Deutsche Post DHL Group are increasing the carbon efficiency of Deutsche Post DHL Group operations , reducing local air pollution emissions , and helping customers make customers supply chains greener with environmentally friendly products and solutions .",1
Employees trained in anti - corruption poli -cies and BRENNTAGWE aims to achieve a compliance training coverage rate of 100 % for BRENNTAGWE relevant employees by 2017 .,1
mytaxi acquires Taxibeat .,0
"Deutsche Post concentrate Deutsche Post CR on environmental protection ( GoGreen ) , disaster management ( GoHelp ) and education ( GoTeach ) .",0
"So the added efficiency of automation also means improved working conditions , something DHL Express are always striving for .",1
"Deutsche Post expect Deutsche Post managers to lead by example in our managers behavior and values , and communicate Deutsche Post corporate cul ture , principles and values to both employees and business partners .",1
"By 2019 , Deutsche Post DHL Group want to reduce local air pollution emissions by operating 70 % of Deutsche Post DHL Group own first and last mile services with clean pick up and delivery solutions , including the use of bicycles and electric vehicles .",1
"As part of Allianz University , ALLIANZ GROUP are developing a ‚Äú Leadership Academy ‚Äù to better align ALLIANZ GROUP leadership development activities across the group and to execute more effectively on the Renewal Agenda and Inclusive Meritocracy target pictures .",1
Water bodies affected by water discharges and/or runoff Continental AG is not aware of any water bodies affected by discharges of water and runoff .,0
"ALLIANZ GROUP will extend Inclusive Meritocracy Virtual Classrooms to all employees in 2018 and translate materials into French , German , Italian , and Spanish .",1
"The remuneration paid to Deutsche Post DHL Group is in line with standard market practice , appropriate to the tasks involved and designed to reward performance ;",0
"The target horizon for establishing Social Intranet at Daimler in companies in which Daimler holds a majority share , including program management , monitoring , and reporting , is 2020 .",1
"In addition , the Supervisory Board defines the initiatives and messages that are to be embedded in the culture plans of Deutsche Bank business divisions and infrastructure functions .",0
"At BRENNTAGWE , BRENNTAGWE want to create a working environment where each individual can identify and take advantage of the development opportunities that exist at BRENNTAGWE .",1
BRENNTAG SE aim to cover BRENNTAG SE energy demand using BRENNTAG SE own solar panels as much as possible .,1
Deutsche Post DHL Group shall continue working hard to meet Deutsche Post DHL Group own CR related expectations and those of Deutsche Post DHL Group stakeholders – and to reach Deutsche Post DHL Group sustainability targets .,1
"Russel Argo , President at Brenntag EMEA , emphasized that everyone at worldwideBrenntag has the right to stop unsafe activities in order to have a positive impact on worldwideBrenntag security culture .",0
"If Deutsche Post DHL Group operate a facility for one of Deutsche Post DHL Group our Post- eCommerce Parcel division customers , for instance , it is generally one of our Supply Chain customers who decides whether a facility for one of our Supply Chain customers is to undergo certification or not .",0
Deutsche Post DHL Group help customers gain a d eeper understanding of the environmental footprint of customers transport and logistics related activities .,1
Shared values with suppliers Deutsche Post DHL Group ensure that our ethical and environmental values and principles are anchored in the supply chain by making CR Report a component of all Deutsche Post DHL Group contracts .,0
"Additionally , Deutsche Post DHL Group are joining with recognized partners to plant one million trees each year as part of Deutsche Post DHL Group commitment to forest conservation .",1
"So , HelloFresh minimize the potential for waste and spoilage .",1
Deutsche Post DHL Group are also responsible for ensuring the procurement of environmentally friendly supplies .,0
"DHL Express want more than 50 % of DHL Express sales to incorporate our growing e commerce business , making DHL Express customers ’ supply chains greener .",1
Other members of THE BOARD OF MANAGEMENT include divisional executives and the heads of different Deutsche Post DHL Group functions .,0
"Express are committed to : n abiding by global standards for legal and ethical busi ness practices , n maximizing the value Express bring to local communities n assuming responsibility for Express employees , and n minimizing the environmental impact of Express business as much as possible .",1
Deutsche Post DHL Group are continuously improving Deutsche Post DHL Group framework and offerings in the area of corpo rate citizenship in order to generate even more enthusiasm among employees and make it easier for among employees to get involved in social projects .,1
"In cooperation with BRENNTAGWE suppliers and custom -ers , BRENNTAGWE are making every effort to establish a circular economy so that we can keep using and reusing BRENNTAGWE packaging materials .",1
